Vinli,https://www.vin.li/,http://www.linkedin.com/company/3790448,"[u'Mark Haidar', u'Scott Harper']","[u'Embedded Hardware and Software', u'Development Platforms', u'Automotive', u'Mobile']",USA
Massdrop,http://www.massdrop.com,http://www.linkedin.com/company/massdrop,"[u'Nelson Wu', u'Steve El-Hage']","[u'Social Commerce', u'E-Commerce']",USA
"Alteryx, Inc.",http://alteryx.com,http://www.linkedin.com/company/903031,"[u'Ned Harding', u'Olivia Duane Adams', u'Dean Stoecker']","[u'Predictive Analytics', u'Data Integration', u'Analytics']",USA
SmartPay Solutions,http://smartpayllc.com,http://www.linkedin.com/company/2378300,[u'Gary Cardella'],[u'Software'],USA
Medgenome Labs,http://medgenome.com,https://www.linkedin.com/company/medgenome-labs-pvt-ltd,[u'Sam Santhosh'],"[u'Hospitals', u'Health Care', u'Medical']",IND
Octro,http://octro.com,,[u'Saurabh Aggarwal'],[u'Online Gaming'],IND
Breezeworks,http://www.breezeworks.com,http://www.linkedin.com/company/breeze,"[u'Adam Block', u'Matthew Cowan']","[u'Local', u'Mobile']",USA
Culinary Agents,http://culinaryagents.com,http://www.linkedin.com/company/culinary-agents,"[u'Alice Cheng', u'Jun Seok Yoon', u'Raymond Chan']","[u'Recruiting', u'Hospitality', u'Restaurants', u'Human Resources', u'Technology']",
CafeX Communications,http://cafex.com,http://www.linkedin.com/company/cafex-comms,"[u'David Jodoin', u'Rami Musallam']",[u'Software'],USA
WorldViz,http://www.worldviz.com,http://www.linkedin.com/company/worldviz,"[u'Matthias Pusch', u'Andrew Beall', u'Peter Schlueer']","[u'Virtualization', u'Enterprise Software']",USA
WyzeTalk,http://www.wyzetalk.com,,"[u'Gerhard Pretorius', u'GYS KAPPERS']",[u'Software'],BWA
Boxed,http://www.boxed.com,http://www.linkedin.com/company/boxed-com,"[u'Jared Yaman', u'Christopher Cheung', u'William Fong', u'Chieh Huang']","[u'Shopping', u'Apps', u'Mobile Shopping', u'Mobile Commerce', u'Software', u'Mobile', u'Wholesale']",USA
ActivityHero,http://www.activityhero.com/,http://www.linkedin.com/company/activityhero,"[u'Peggy Chang', u'Shilpa Dalmia']",[u'Education'],USA
Consano Medical Inc.,http://www.consanomed.com,,[],"[u'Health Care', u'Medical', u'Medical Devices']",USA
Elastica,http://elastica.net,http://www.linkedin.com/company/elastica,[u'Rehan Jalil'],"[u'Cloud Security', u'Software', u'SaaS', u'Technology']",USA
Standard Media Index,http://www.standardmediaindex.com/,http://www.linkedin.com/company/standard-media-index,[u'Sue Fennessy'],"[u'Real Time', u'Advertising', u'Information Services', u'Social Media']",USA
HackerOne,https://hackerone.com,http://www.linkedin.com/company/hackerone,"[u'Jobert Abma', u'Michiel Prins', u'Alex Rice', u'Merijn Terheggen']",[u'Security'],USA
dooyoo,http://www.dooyoo.com,,"[u'Alexander Wit', u'Rene Kaute', u'Marcus Rudert', u'Felix Frohn-Bernau', u'Boris Wasmuth', u'Michael Kalkowski']","[u'Advertising', u'E-Commerce Platforms', u'Market Research', u'Digital Media']",DEU
Boomlagoon,http://www.boomlagoon.com,http://www.linkedin.com/company/boomlagoon-ltd-,[u'Antti Sten'],"[u'Tablets', u'Mobile', u'Games']",FIN
Chain,http://www.chain.com,,"[u'Devon Gundry', u'Adam Ludwin']","[u'Bitcoin', u'Development Platforms']",USA
AbCelex Technologies,http://www.abcelex.com/,http://www.linkedin.com/company/abcelex-technologies-inc-,[],[u'Biotechnology'],CAN
CommercialTribe,http://www.commercialtribe.com,http://www.linkedin.com/company/3247123,"[u'Jonathan Palay', u'Nathan Smalley', u'Paul Ironside']",[u'Software'],USA
Reonomy,http://www.reonomy.com,http://www.linkedin.com/company/reonomy,"[u'Guillermo Sanchez', u'Richard Sarkis', u'Charlie Oshman', u'Harlan Milkove']","[u'Commercial Real Estate', u'Analytics']",
Antidot,http://www.antidot.net/en/,http://www.linkedin.com/company/antidot,[],"[u'Big Data', u'Data Integration', u'Semantic Search']",FRA
DSTLD,http://dstldjeans.com,http://www.linkedin.com/company/20jeans,"[u'Corey Epstein', u'Steffen Hoffman', u'Mark T. Lynn']","[u'Fashion', u'E-Commerce']",USA
RobArt,http://robart.cc,http://www.linkedin.com/company/robart,"[u'Michael Schahpar', u'Harold Art\xe9s']","[u'Smart Building', u'Artificial Intelligence', u'Robotics']",AUT
"Aries TCO, Inc.",http://www.ariestco.com,http://www.linkedin.com/company/809478,[],"[u'Software', u'Corporate IT']",USA
Shareablee,http://shareablee.com,http://www.linkedin.com/company/shareablee-inc,[u'Tania Yuki'],[u'Analytics'],USA
Beepi,http://www.beepi.com,https://www.linkedin.com/company/beepi,"[u'Owen Savir', u'Alejandro Resnik']","[u'Automotive', u'E-Commerce']",USA
Booking Boss Pty Ltd,http://www.bookingboss.com,http://www.linkedin.com/company/booking-boss,"[u'Andy Welsh', u'Renee Welsh']","[u'Travel & Tourism', u'Online Reservations', u'Ticketing', u'Travel', u'Hardware + Software', u'SaaS']",AUS
Synergis Education,http://www.synergiseducation.com,http://www.linkedin.com/company/synergis-education-inc-,[u'Norman Allgood'],"[u'EdTech', u'Education']",USA
Secret,http://www.secret.ly,,"[u'David Byttow', u'Chrys Bader-Wechseler']","[u'Apps', u'Social Media']",USA
Coin,http://onlycoin.com,http://www.linkedin.com/company/coin-inc-,[u'Kanishk Parashar'],"[u'Hardware + Software', u'Mobile']",USA
QPID Health,http://qpidhealth.com,http://www.linkedin.com/company/2901703,"[u'Mitch Harris', u'Michael Zalis']","[u'Healthcare Services', u'Information Technology', u'Health and Wellness']",USA
LYSOGENE,http://lysogene.com/en,http://www.linkedin.com/company/lysogene,"[u'Karen Aiach', u'Olivier Danos']","[u'Biotechnology', u'Medical']",FRA
Tapiture,http://tapiture.com,http://www.linkedin.com/company/tapiture,"[u'Leo Resig', u'John Resig', u'John Ellis']","[u'Curated Web', u'Social Network Media', u'Social Commerce', u'E-Commerce', u'Social Media']",
Covacsis,http://covacsis.com,http://www.linkedin.com/company/covacsis-technologies,[u'Tarun Mishra'],"[u'Big Data Analytics', u'Services', u'Information Technology', u'Enterprise Software']",IND
PublicVine,http://www.publicvine.com,,[u'Nam Mokwunye'],"[u'Marketplaces', u'Mobile', u'Video']",USA
DAQO NEW ENERGY CORP,http://www.dqsolar.com/Index.php,http://www.linkedin.com/company/daqo-new-energy,[],"[u'Technology', u'Semiconductors']",CHN
Hightower,http://gethightower.com,,"[u'Donald DeSantis', u'Brandon Weber', u'Niall Smart']","[u'Mobile Enterprise', u'Software', u'Real Estate']",USA
WEIC Corporation,http://www.weic.jp/,,[],[],JPN
Accounting SaaS Japan,http://www.a-saas.com/,,[],"[u'Cloud Computing', u'SaaS']",JPN
FLENS,http://flens.ne.jp/,,[],"[u'Training', u'Education', u'All Students']",JPN
BlueConic,http://www.BlueConic.com,https://www.linkedin.com/company/5057388,"[u'Martijn van Berkum', u'Bart Heilbron']","[u'Real Time', u'Big Data', u'Marketing Automation', u'Multi-level Marketing', u'Optimization', u'Internet Marketing']",USA
MedCPU,http://medcpu.com,,"[u'Sonia Ben-Yehuda', u'Eyal Ephrat']",[u'Health and Wellness'],USA
Reaction,http://www.reactionhousing.com/#inthemedia,http://www.linkedin.com/company/reaction-systems-inc.,"[u'Graeme Waitzkin', u'Michael McDaniel']","[u'Architecture', u'Green', u'Design']",USA
The Skimm,http://www.theskimm.com,,"[u'Danielle Weisberg', u'Carly Zakin']","[u'News', u'Fashion', u'Media']",USA
Push Technology,http://www.pushtechnology.com,http://www.linkedin.com/company/push-technology-limited,[],"[u'Social Games', u'Software', u'Information Services', u'Digital Media', u'Information Technology']",GBR
In Loco Media,http://www.inlocomedia.com/,http://www.linkedin.com/company/in-loco-media,"[u'Airton Sampaio', u'Denyson Messias', u'Andr\xe9 Ferraz']","[u'Indoor Positioning', u'Advertising Platforms', u'Local Advertising', u'Location Based Services', u'Advertising', u'Mobile Advertising']",BRA
Loxo Oncology,http://www.loxooncology.com/,,[u'Josh Bilenker'],[u'Biotechnology'],USA
CRISPR THERAPEUTICS,http://crisprtx.com/,http://www.linkedin.com/company/crispr-therapeutics,"[u'Daniel Anderson', u'Matthew Porteus', u'Craig Mello', u'Chad Cowan', u'Emmanuelle Charpentier']",[u'Biotechnology'],GBR
Aquiris,http://www.aquiris.com.br/,,[],"[u'3D Technology', u'Entertainment', u'Game', u'3D']",BRA
Fyusion,http://fyusion.com/,http://www.linkedin.com/company/fyusion-inc,[u'Radu B. Rusu'],"[u'3D Technology', u'3D Printing', u'3D']",USA
XLV Diagnostics,http://xlvdiagnostics.com,,[],"[u'Health Diagnostics', u'Electronics']",CAN
Nyxoah,http://nyxoah.com,http://www.linkedin.com/company/nyxoah-sa,"[u'Adi Mashiach', u'Robert Taub']",[u'Medical Devices'],BEL
Baojia.com,http://baojia.com,,"[u'Yinming Ren', u'Li Rubin']","[u'Cars', u'Internet', u'Distribution']",CHN
Yan Engines,http://yanengines.com,,[],"[u'Transportation', u'Automotive', u'Energy']",USA
NotaryAct,http://www.notaryact.com/,http://www.linkedin.com/company/notaryact,[u'Lee Bialostok'],[u'Software'],USA
Spark Therapeutics,http://sparktx.com,http://www.linkedin.com/company/3502356,"[u'J. Fraser Wright', u'Katherine A. High', u'Jeffrey D. Marrazzo']",[u'Biotechnology'],USA
Navdy,https://www.navdy.com/,http://www.linkedin.com/company/navdy,"[u'Karl Guttag', u'Doug Simpson']","[u'Cars', u'Mobile Commerce', u'Displays']",USA
AppInTop,http://appintop.com/,,[],"[u'Automated Kiosk', u'Internet Marketing', u'Mobile']",SGP
anfix,http://anfix.com,,[u'Jorge Pascual'],"[u'Small and Medium Businesses', u'Cloud Computing', u'Accounting']",ESP
Encapson,http://encapson.eu,,[],"[u'New Technologies', u'Health Care', u'Medical Devices']",NLD
Zenedge,http://www.zenedge.com,http://www.linkedin.com/company/3801485,"[u'Yuri Frayman', u'Leon Kuperman', u'Alp Hug', u'Laurent Gil']","[u'Network Security', u'Cloud Computing', u'E-Commerce', u'Enterprise Software']",USA
Bookmate,http://bookmate.com,,"[u'Andrew Zotov', u'Victor Frumkin', u'Simon Dunlop']","[u'News', u'Social Media', u'E-Books']",GBR
Beevibes,http://www.beevibes.com,http://www.linkedin.com/company/videostep,"[u'Kris Vlaemynck', u'Nicolas Pollet']","[u'Big Data', u'Advertising']",FRA
LocoMobi,http://locomobi.com/,http://www.linkedin.com/company/locomobi-inc-,"[u'Grant Furlane', u'Barney Pell']",[u'Mobile'],USA
How do you roll?,http://www.howdoyouroll.com/,http://www.linkedin.com/company/how-do-you-roll-,"[u'Peter Yung', u'Yuen Yung']",[u'Restaurants'],USA
AvaLAN Wireless Systems,http://avalanwireless.com/,http://www.linkedin.com/pub/avalan-wireless/5a/40a/68a,[u'Mike Derby'],"[u'Networking', u'Internet of Things', u'Network Security', u'Telecommunications']",USA
StepOne,http://steponeinc.com,http://www.linkedin.com/company/stepone-inc-,"[u'Erik Noren', u'Bill Gravette', u'Alexander Mitchell']","[u'Software', u'Telecommunications', u'Consulting']",USA
Area 1 Security,http://area1security.com,,"[u'Blake Darch\xe9', u'Oren J. Falkowitz']","[u'Cyber Security', u'Data Security', u'Security']",USA
Toppr,http://www.toppr.com/,http://in.linkedin.com/company/toppr-com,"[u'Hemanth Goteti', u'Zishaan Hayath']",[u'Education'],IND
Lysosomal Therapeutics,http://lysosomaltx.com,,"[u'Edmund Sybertz', u'Joseph Mazzulli', u'Dimitri Krainc', u'Kees Been', u'Henri Termeer', u'Peter Wirth']",[u'Biotechnology'],USA
ThirdSpaceLearning,http://thirdspacelearning.com/,,[u'Tom Hooper'],"[u'Social Innovation', u'Education', u'Technology']",GBR
SecurityScorecard Inc.,http://www.securityscorecard.com,http://www.linkedin.com/company/security-scorecard,"[u'Sam Kassoumeh', u'Aleksandr Yampolskiy']","[u'Reviews and Recommendations', u'Cyber Security', u'Cloud Computing', u'Security', u'Risk Management']",USA
La Ruche qui dit Oui,http://www.laruchequiditoui.fr/,http://www.linkedin.com/company/la-ruche-qui-dit-oui-,"[u'Guilhem Cheron', u'Marc-David Choukroun']",[u'Consumers'],FRA
Quanergy Systems,http://quanergy.com,http://www.linkedin.com/company/2873870,[u'Louay Eldada'],"[u'Information Services', u'Information Technology']",USA
Wellframe,http://www.wellfra.me,http://www.linkedin.com/company/wellframe,"[u'Archit Bhise', u'Trishan Panch', u'Vinayak Ramesh', u'Jacob Sattelmair']",[u'Curated Web'],USA
"ROKA Sports, Inc.",http://www.rokasports.com,,"[u'Kurt Spenser', u'Rob Canales']","[u'Specialty Retail', u'E-Commerce']",USA
The Dodo,http://thedodo.com,http://www.linkedin.com/company/the-dodo,"[u'Izzie Lerer', u'Kerry Lauerman']","[u'Digital Media', u'Video']",USA
Electronifie,http://www.electronifie.com,http://www.linkedin.com/company/electronifie,[],"[u'Marketplaces', u'Corporate Wellness', u'Trading']",USA
APX Labs,http://apx-labs.com,http://www.linkedin.com/company/apx-labs,"[u'Jeffrey Jenkins', u'Brian Ballard', u'Craig Cummings', u'Chris Hoyt']",[u'Software'],USA
CircleBack Lending,http://circlebacklending.com,http://www.linkedin.com/company/circleback-lending,[],"[u'Finance', u'Financial Services']",USA
POWWOW,http://studiopowwow.com/,http://www.linkedin.com/company/studio-powwow,[],"[u'Graphic Design', u'Entertainment', u'Media', u'Social Media', u'Games']",IRL
Tripoto,http://www.tripoto.com/,http://www.linkedin.com/company/tripoto,"[u'Anirudh Gupta', u'Michael Pargal Lyngdoh']","[u'Advertising Platforms', u'Online Travel', u'Social Travel']",
Talkspace,http://talkspace.com,,"[u'Roni Frank', u'Oren Frank']",[u'Consumer Internet'],USA
Neocis,http://neocisinc.com,,"[u'Juan Salcedo', u'Alon Mozes']","[u'Robotics', u'Medical Devices', u'Health Care']",USA
Osmo,http://www.playosmo.com/,http://www.linkedin.com/company/tangible-play-inc,"[u'Jerome Scholler', u'Pramod Sharma']","[u'Consumer Electronics', u'Entertainment', u'Kids', u'Games']",USA
WholeWorldBand,http://wholeworldband.com/,http://www.linkedin.com/company/wholeworldband,[u'Kevin Godley'],"[u'Visual Search', u'Music', u'Video', u'Social Media']",IRL
Metabiota,http://metabiota.com,http://www.linkedin.com/company/metabiota,[u'Nathan Wolfe'],[u'Risk Management'],USA
SavvyCard,http://savvycard.com,,"[u'Lisa nalewak', u'Daud Power']",[u'Software'],USA
HelloMarket,http://company.hellomarket.com,,[u'Alber Hahn'],"[u'Classifieds', u'Startups', u'Mobile Commerce', u'E-Commerce']",KOR
CrowdSystems,http://crowdsystems.ru/en,,[u'Dmitry Bezyzvestnyh'],"[u'Marketing Automation', u'Brand Marketing', u'Retail Technology']",RUS
Icertis,http://icertis.com,http://www.linkedin.com/company/icertis,"[u'Monish Darda', u'Samir Bodas']","[u'Software', u'SaaS', u'Enterprise Software', u'Cloud Data Services']",USA
Ximalaya,http://ximalaya.com,,[u'Jianjun Yu'],[u'Mobile'],CHN
ROLI,http://roli.com,,[u'Roland Lamb'],"[u'Music', u'Hardware + Software', u'Content Creators', u'Hardware']",GBR
Factorli,http://factorli.com,,[u'Jen McCabe'],"[u'Startups', u'Manufacturing', u'Robotics']",USA
x.ai,http://x.ai,http://www.linkedin.com/company/5191206,"[u'Marcos Jimenez Belenguer', u'Alex Poon', u'Dennis R. Mortensen']",[u'B2B'],USA
Teamleader,http://www.teamleader.eu/en,,"[u'Mathias De Loore', u'Jeroen De Wit', u'Willem Delbare']","[u'Web Tools', u'Project Management', u'CRM']",BEL
ZenMate,https://zenmate.com/,http://www.linkedin.com/company/zenguard-gmbh,"[u'Markus H\xe4nel', u'Simon Specka']","[u'Privacy', u'Security', u'Browser Extensions', u'Software']",DEU
Synercon Technologies,http://www.synercontechnologies.com,,[u'Jeremy Daily'],[u'Automotive'],USA
eCurv,http://ecurv.com,,[u'Brian Bram'],"[u'Telecommunications', u'Utilities', u'Energy Efficiency']",USA
Geneva Healthcare,http://genevahealthcare.com,http://www.linkedin.com/company/geneva-healthcare-llc,[],"[u'Hospitals', u'Health and Wellness', u'Medical Devices', u'Health Care']",USA
Bulletproof Executive,http://www.bulletproofexec.com/,,[u'David Asprey'],"[u'Nutrition', u'Fitness', u'Active Lifestyle']",CAN
Soundtrack Your Brand,http://www.soundtrackyourbrand.com,http://www.linkedin.com/company/soundtrack-your-brand,"[u'Ola Sars', u'Andreas Liffgarden']",[u'Music'],SWE
Busbud,http://www.busbud.com,http://www.linkedin.com/company/busbud,"[u'Michael Gradek', u'LP Maurice', u'Frederic Thouin']","[u'Software', u'Travel']",CAN
Earnest,http://meetearnest.com,http://www.linkedin.com/company/earnest-inc,"[u'Benjamin Hutchinson', u'Louis Beryl']","[u'Consumer Lending', u'Finance', u'Credit']",USA
Kaufmann Mercantile,http://kaufmann-mercantile.com,http://www.linkedin.com/company/2154434,[u'Sebastian Kaufmann'],"[u'Online Shopping', u'Retail', u'Lifestyle', u'E-Commerce']",USA
NeuroNation.de,http://www.neuronation.de,,"[u'Jakob Futorjanski', u'Ilya Shabanov', u'Rojahn Ahmadi']","[u'Online Gaming', u'Health and Wellness']",DEU
LuckyFish Games,http://www.luckyfishgames.com/,,[],[u'Game'],ISR
Clearpath Robotics,http://clearpathrobotics.com,http://www.linkedin.com/company/clearpath-robotics,"[u'Patrick Martinson', u'Bryan Webb', u'Ryan Gariepy', u'Matt Rendall']","[u'Robotics', u'Software']",CAN
Econais Inc.,http://www.econais.com,http://www.linkedin.com/company/econais,[u'Dimitris Leonardos'],"[u'M2M', u'Software', u'Internet of Things', u'Wireless']",USA
Tamr,http://www.tamr.com/,https://www.linkedin.com/company/2965831,"[u'Ihab Ilyas', u'Andy Palmer', u'Mike Stonebraker']","[u'Data Integration', u'Enterprises', u'Optimization', u'Technology']",USA
Epidemic Sound,http://www.epidemicsound.com,http://www.linkedin.com/company/epidemic-sound,"[u'JAN (Zac) ZACHRISSON', u'OSCAR H\xd6GLUND']","[u'Film', u'Television', u'Music']",SWE
Survios,http://survios.com,http://www.linkedin.com/company/survios,"[u'Nathan Burba', u'James Iliff']","[u'Hardware', u'Games']",USA
6sense,http://www.6sense.com,http://www.linkedin.com/company/6sense,"[u'Viral Bajaria', u'Amanda Kahlow', u'Premal Shah', u'Dustin Chang', u'Shane Moriah']","[u'Predictive Analytics', u'Sales and Marketing', u'B2B']",USA
SmartVault,http://www.smartvault.com/,http://www.linkedin.com/company/smartvault-corporation,[u'Eric Pulaski'],"[u'File Sharing', u'Software', u'Document Management', u'SaaS']",USA
ralali,http://www.ralali.com/,http://www.linkedin.com/company/ralali-com,[u'Joseph Aditya'],[u'E-Commerce'],IDN
Cue,http://cue.me,http://www.linkedin.com/company/3724579,[],[u'Biotechnology'],USA
MediSens,http://medisens.com,https://www.linkedin.com/company/medisens-inc.,"[u'Jay Rindenau', u'Majid Sarrafzadeh']",[u'Biotechnology'],USA
Stayzilla,http://stayzilla.com,https://in.linkedin.com/company/stayzilla,"[u'Rupal Yogendra', u'Sachit Singhi', u'Sachit Singhi', u'Yogendra Vasupal']","[u'Travel', u'Online Reservations', u'Hotels', u'E-Commerce']",IND
Beddit,http://beddit.com,http://www.linkedin.com/company/beddit,[],[u'Health and Wellness'],FIN
MyRealTrip,http://www.myrealtrip.com,,"[u'Minseo Baek', u'Donggun Lee']","[u'Marketplaces', u'Collaborative Consumption', u'Travel']",KOR
Baoku,http://baoku.com,,[u'Xuesong Wang'],[u'Travel'],CHN
RallyPoint,http://www.RallyPoint.com,http://www.linkedin.com/company/2589131,"[u'Yinon Weiss', u'Aaron Kletzing']","[u'Professional Networking', u'DOD/Military', u'Social Media']",USA
Keystone Heart,http://keystoneheart.com,http://www.linkedin.com/company/2768313,[],"[u'Health Care', u'Health and Wellness', u'Medical Devices', u'Medical']",ISR
LoungeBuddy,http://www.loungebuddy.com,http://www.linkedin.com/company/loungebuddy,"[u'Brent Griffith', u'Zac Altman', u'Tyler Dikman']","[u'Android', u'iOS', u'Startups', u'Travel']",USA
Netskope,https://www.netskope.com,http://www.linkedin.com/company/netskope,[u'Sanjay Beri'],"[u'Data Security', u'Information Security', u'Cloud Security', u'Software']",USA
PeopleDoc,http://people-doc.com,https://www.linkedin.com/company/peopledocfrance,[u'Jonathan Benhamou'],"[u'EdTech', u'Human Resources', u'Innovation Engineering', u'Education', u'SaaS']",USA
Sinch,https://www.sinch.com,https://www.linkedin.com/company/sinch,[u'Andreas Bernstrom'],[u'Software'],USA
Innometrics,http://innometrics.com/,http://www.linkedin.com/company/innometrics-2,[],[u'Software'],SWE
PowWow Mobile Inc,http://www.powwowmobile.com,http://www.linkedin.com/company/powwow-inc,"[u'Andrew Cohen', u'Jonathan Kaplan']",[u'Software'],USA
Hesapno Numaralari,http://www.hesapno.com,http://www.linkedin.com/company/hesapno-com,[],"[u'Payments', u'Software']",
projepedia.com,https://www.projepedia.com/,http://www.linkedin.com/company/projepedia-com,[],[u'Classifieds'],TUR
Melty,http://www.melty.fr/,http://www.linkedin.com/company/eeple---melty.fr,[],"[u'News', u'Social Network Media', u'Social Media', u'Internet']",FRA
SanteVet,http://www.santevet.com/,http://www.linkedin.com/company/sant-vet,[],"[u'Veterinary', u'Health and Insurance', u'Pets', u'Health and Wellness']",FRA
Yakarouler,http://www.yakarouler.com/,http://www.linkedin.com/company/2466503,[],"[u'Marketplaces', u'Discounts', u'Automotive']",FRA
Prixtel,http://www.prixtel.com/,http://www.linkedin.com/company/prixtel,[],"[u'Telecommunications', u'Internet', u'Mobile']",FRA
Selectron,http://www.selectron.ch/de/index.php,http://www.linkedin.com/company/selectron-systems-ag,[],"[u'Industrial Automation', u'Industrial']",CHE
CoachClub,http://us.coachclub.com/us,http://www.linkedin.com/company/386654,[],"[u'Sports', u'Fitness', u'Health and Wellness']",FRA
Onovative,http://onovativebanking.com,http://www.linkedin.com/company/3043883,"[u'S . Clay Turner', u'Michael Browning']",[u'Banking'],USA
MoneyStream,http://www.moneystream.com,http://www.linkedin.com/company/moneystream,[u'Mike Bertrand'],"[u'Mobile Payments', u'Payments', u'Billing']",USA
MasCupon,http://www.mascupon.es,,[u'Alex Sepulveda Bianco'],"[u'Coupons', u'Discounts', u'Internet']",ESP
ArtBinder,http://artbinder.com,http://www.linkedin.com/company/artbinder,[u'Alexandra Chemla'],[u'Software'],USA
FIT Solutions,http://fitcons.com,http://www.linkedin.com/company/fit-consulting,[],[u'Technology'],TUR
Mediakraft Networks,http://mediakraftnetworks.de,http://www.linkedin.com/company/mediakraft,"[u'Spartacus J Olsson', u'Jan Schl\xfcter']",[u'Online Video Advertising'],DEU
Onedio,http://onedio.com/,,"[u'Arsen Nurmagomedov', u'Kaan Kayabal\u0131']",[u'News'],TUR
Pro.com,http://Pro.com,,"[u'Eric Wilson', u'Greg Meyer', u'Dean Falconer', u'Matt Williams']","[u'Home Renovation', u'Home & Garden']",USA
"Dropoff, Inc.",http://www.dropoff.com,http://www.linkedin.com/company/dropoff,"[u'Christian Carollo', u'Ted Hong', u'Jason Klann', u'Sean Spector']",[u'Logistics Company'],USA
Ecrebo,http://www.ecrebo.com,http://www.linkedin.com/company/2968638,"[u'David Vernon', u'Hassan Hajji']",[u'Enterprise Software'],GBR
JourneyPure,http://www.journeypure.com/,,"[u'Kevin Lee', u'Sam MacMaster']",[u'Biotechnology'],USA
PaytoGo,http://www.paytogo.com/,,[],[u'Mobile Payments'],TUR
Tablet Seminerler,http://tabletseminerler.com/,http://www.linkedin.com/groups/Tablet-Seminerler-Grubu-Happy-Tabletting-3906193?home=&gid=3906193&trk=anet_ug_hm,[],[u'Publishing'],TUR
Mapps.com.tr,http://www.mapps.com.tr,,[],[u'Software'],
59Saniye,http://www.59saniye.com/,,[],[u'Video'],
GastroClub,http://www.gastroclub.com.tr/,,[],[u'E-Commerce'],TUR
BuldumBuldum.com,http://www.buldumbuldum.com/,http://www.linkedin.com/company/694433,[],[u'E-Commerce'],TUR
Dugun.com,http://dugun.com/,http://www.linkedin.com/company/d-n-com,[],[u'E-Commerce'],TUR
Hazinem.com,http://www.hazinem.com,http://www.linkedin.com/company/2616609,[],[u'E-Commerce'],TUR
Sopsy.com,http://sopsy.com,http://www.linkedin.com/company/sopsy,[u'Murat Y\u0131ld\u0131r\u0131m'],[u'E-Commerce'],TUR
Telefonkilifim,http://www.telefonkilifim.com/,,[],[u'E-Commerce'],
Tatil Sepeti,http://tatilsepeti.com/,,[],[u'E-Commerce'],
Joyfoodz,http://www.joyfoodz.com/,http://www.linkedin.com/company/joyfoodz,[],[u'E-Commerce'],TUR
Sporcum.com,http://www.sporcum.com/,http://www.linkedin.com/company/sporcum-com,[u'Ahmet Abamor'],[u'E-Commerce'],TUR
Thinktwice,http://thinktwice.ru,,[],"[u'Trading', u'Investment Management']",RUS
The Old Reader,http://theoldreader.com/,,[],"[u'Web Tools', u'Internet', u'Subscription Businesses']",RUS
Drive YOYO,http://www.driveyoyo.com,http://www.linkedin.com/company/yoyo-car-sharing-llc,"[u'Yavuz Barkin', u'Berkman Cavusoglu', u'Bora Samman', u'Can Turanl\u0131']","[u'Curated Web', u'Travel', u'Online Rental']",TUR
Viva Dengi,http://www.vivadengi.ru/,,[],[u'Financial Services'],RUS
Smartmarket,http://SmartMarket.net,,[],"[u'Algorithms', u'Crowdfunding']",RUS
AramisAuto,http://www.aramisauto.com/,,[],"[u'Cars', u'Direct Sales', u'Brokers']",FRA
Medikidz,http://medikidz.com,,"[u'Kate Hersov', u'Kim Chilman Blair']","[u'Education', u'Publishing', u'Medical']",GBR
Redbird,http://redbird.fr/,https://www.linkedin.com/company/redbird,"[u'Benjamin Hugonet', u'Emmanuel de Maistre', u'Emmanuel Noirhomme']","[u'Drones', u'Big Data Analytics', u'Infrastructure', u'Mining Technologies']",FRA
Vdolg,http://vdolg.ru/,,[],[u'Financial Services'],RUS
VCV,http://vcv.ru/,,[],[u'Recruiting'],RUS
xLander.ru,http://www.xlander.ru/,,[],"[u'Reviews and Recommendations', u'Adventure Travel', u'Social Travel']",
YouDo,http://youdo.com,http://www.linkedin.com/company/youdo_2,[],[u'Advertising'],RUS
Shop Points,http://shoppoints.ru,,[],"[u'Advertising', u'Retail', u'Mobile']",RUS
Seismotech,http://seismotech.ru,,[],"[u'Data Centers', u'Space Travel', u'Geospatial']",RUS
Rustoria,http://rustoria.ru/,,[],"[u'Social Network Media', u'Blogging Platforms', u'Media']",RUS
Mall Street,http://mallstreet.ru,,[],"[u'Online Shopping', u'E-Commerce', u'Consumer Goods', u'Kids']",RUS
Apartama,http://apartama.ru/,,[],"[u'Home Decor', u'Online Shopping', u'DIY']",RUS
Topmall,http://topmall.ua/,,[],[u'E-Commerce'],UKR
Dimeres,http://www.dimeres.com/,,[],"[u'Skill Assessment', u'Shopping', u'Retail']",RUS
Mir Vracha,http://mirvracha.ru,http://www.linkedin.com/company/mirvracha-,[],"[u'Internet', u'Medical', u'Internet Marketing', u'Pharmaceuticals']",RUS
StarCard,http://scard.ru/,,[],[u'Business Services'],RUS
Fogg Mobile,http://www.foggmobile.com,http://www.linkedin.com/company/fogg-mobile-ab,"[u'Anders P\xe5ls', u'Mathias Thomsen', u'Carl-Magnus Stenberg']","[u'Internet of Things', u'Mobile']",USA
MirDeneg,http://MirDeneg.ru,,[],"[u'Portals', u'Finance', u'Financial Services']",RUS
Qiwi Post,http://qiwipost.ru/,,[],"[u'Delivery', u'Transportation', u'Postal and Courier Services']",RUS
Limelight Health,http://limelighthealth.com/,,"[u'Alan Leard', u'Michael Lujan', u'Garrett Viggers', u'Jason T. Andrew']","[u'Health and Insurance', u'Insurance', u'SaaS', u'Health Care']",USA
QRGL,http://qrgl-technology.com/,,[],"[u'Product Development Services', u'QR Codes', u'Loyalty Programs']",RUS
