Name,HomePage URL,LinkedIn Page,Founders,Category,Country,,
Behalf,https://behalf.com,http://www.linkedin.com/company/behalf,"Jeremy Esekow, Shai Feinberg, Benjy Feinberg","Finance, Payments, Internet",USA,,
ThousandEyes,http://www.thousandeyes.com,http://www.linkedin.com/company/ThousandEyes,"Mohit Lad, Ricardo Oliveira","Networking, Enterprise Software",USA,,
Coverfox Insurance,http://www.coverfox.com/,https://www.linkedin.com/company/coverfox-insurance,"Varun Dua, Devendra Rane",Insurance,IND,,
HMicro,http://hmicro.com/,http://www.linkedin.com/company/health-micro,"Ali Niknejad, Surendar Magar","Design, Manufacturing, Health and Wellness, Health Care, Semiconductors",USA,,
UNUM Therapeutics,http://unumrx.com,http://www.linkedin.com/company/unum-therapeutics,Dario Campana,Biotechnology,USA,,
Celtic Renewables,http://www.celtic-renewables.com/,,Martin Tangney,Biotechnology,GBR,,
Cazena,http://www.cazena.com,http://www.linkedin.com/company/cazena,Prat Moghe,"Big Data, Analytics, Enterprise Software",USA,,
Miflora,https://www.miflora.de/,,,"Flowers, Gift Exchange, Consumer Goods",DEU,,
Gift Connect,http://www.allstardeals.com,http://www.linkedin.com/company/allstar-deals,"Matthew Lerner, Mark Levin",Internet,USA,,
Abionic,http://www.abionic.com/,,,"Nanotechnology, Biotechnology, Medical",CHE,,
Shequ001,http://shequ001.com,,,"Consumer Goods, Local Based Services, E-Commerce",CHN,,
Novihum Technologies,http://www.novihum.de/,,,,,,
Cardekho,http://www.cardekho.com/,https://www.linkedin.com/company/cardekho,Amit Jain,"Cars, Online Shopping, Automotive",IND,,
Companion Medical,http://www.companion-medical.com/,,Sean Saint,Medical,USA,,
Daksh Infosoft,http://www.dakshinfo.com/,,,"Advertising, Web Design, Web Development",IND,,
Nubank,https://www.nubank.com.br/,http://www.linkedin.com/company/nubank-brasil,David Velez,"FinTech, Consumer Internet, Financial Services",BRA,,
99Taxis,http://www.99taxis.com,,"Renato Freitas, Ariel Lambrecht, Paulo Veras","iOS, Mobile Payments, Android, SaaS, Mobile, Taxis",BRA,,
Doppler Labs,http://dopplerlabs.com/,,"Noah Kraft, Fritz Lanman","Wearables, Consumer Electronics, Audio, Consumer Goods",USA,,
Jike Xueyuan,http://www.jikexueyuan.com/,,,"EdTech, Education",CHN,,
AltoWeb,http://www.altoweb.com,,,Software,USA,,
Realm,http://realm.io/,,"Bjarne Christiansen, Alexander Stigsen","Software, Mobile Software Tools, Developer Tools, Mobile, Databases",USA,,
Wheeler Real Estate Investment Trust,http://whlr.us,,,"Real Estate Investors, Commercial Real Estate, Real Estate",USA,,
Seaforth Energy,http://seaforthenergy.com/,,,"Renewable Energies, Wind, Manufacturing",CAN,,
Fluoresentric,http://fluoresentric.com,,,"Manufacturing, Design, Optimization",USA,,
Chelaile,http://www.chelaile.net.cn/,,Nilson Shao,"Apps, Travel, Tracking",CHN,,
Alwaysfashion,http://www.alwaysfashion.com,http://www.linkedin.com/company/3061499,,"Online Shopping, E-Commerce",TUR,,
4th Office,https://www.4thoffice.com,http://www.linkedin.com/company/bcsocial,,Office Space,GBR,,
Adaptive Insights,http://www.adaptiveinsights.com/,http://www.linkedin.com/company/29762,Robert Hull,"Business Analytics, Software, Analytics, Cloud Data Services",USA,,
Vascular Graft Solutions,http://www.graftsolutions.com/,,,"Healthcare Services, Hospitals, B2B, Medical Devices",ISR,,
Mychebao.com,http://www.mychebao.com,,,"Cars, Transportation, E-Commerce",CHN,,
Livongo Health,http://www.livongo.com/,https://www.linkedin.com/company/eoshealth-inc-,Glen Tullman,"Health Care Information Technology, Fitness, Health Care, Health and Wellness",USA,,
365 Data Centers,http://365datacenters.com,http://www.linkedin.com/company/365datacenters,"James A. McGrath, Chris Dolan","Data Centers, Internet, Services, Information Technology",USA,,
Avogy,http://avogy.com,http://www.linkedin.com/company/avogy-inc,Isik C. Kizilyalli,Semiconductors,USA,,
IndianRoots,http://www.indianroots.in/,http://www.linkedin.com/company/ndtv-ethnic-retail,,"Online Shopping, Designers, Fashion, E-Commerce",IND,,
DocuSphere,http://www.docusphere.com/,http://www.linkedin.com/company/image-integration-systems-inc.,,Software,USA,,
Infinidat,http://www.infinidat.com/,http://www.linkedin.com/company/2565801,Moshe Yanai,"Data Security, Storage, Databases",ISR,,
Wecash,http://www.wecash.net/,,,"Algorithms, Big Data, Technology",CHN,,
GC-Rise Pharmaceutical,http://gc-rise.com/english/,,Wren Zhang,"Medical Devices, Health Care, Pharmaceuticals",CHN,,
Viv Labs,http://viv.ai/,https://www.linkedin.com/company/viv-labs,"Chris Brigham, Dag Kittlaus, Adam Cheyer","Developer APIs, Services",USA,,
Culture Machine,http://culturemachines.com,,"Venkat Prasad, Sameer Pitalwalla","Entertainment, Technology, Digital Media, Media",IND,,
Armetheon,http://armetheon.com/,http://www.linkedin.com/company/armetheon-inc-,"Pascal Druzgala, M. (Ken) Kengatharan",Pharmaceuticals,USA,,
Beatpacking,http://beatpacking.com/,,Su-Man Park,Music,KOR,,
JobPlanet,http://www.jobplanet.co.kr/,,"Kinam Kim, Sin Kun Yoon, Hee seung Daniel Hwang",Employment,KOR,,
Green & Grow,http://www.greenandgrow.com/,http://www.linkedin.com/company/green-,Jeffrey W. Talley,"Agriculture, Life Sciences, Biotechnology, Technology",USA,,
Meilapp.com,http://meilapp.com,,,Fashion,CHN,,
TinyOwl Technology,http://tinyowl.com/,http://www.linkedin.com/company/tinyowl,Harshvardhan Mandad,"Specialty Foods, Apps, Mobile",IND,,
Laguo,http://laguo.com,,,"Social Innovation, Creative Industries, Consumer Goods",CHN,,
BemDireto,http://www.bemdireto.com.br,http://www.linkedin.com/company/bemdireto,"Eduardo Rodrigues, Helio Lemos, Frederico Alves",Real Estate,BRA,,
FarmLink,http://farmlink.com,http://www.linkedin.com/company/farmlink,,Agriculture,USA,,
Lagou,http://www.lagou.com/,,,"EdTech, Education, Online Travel, Staffing Firms, E-Commerce",CHN,,
Xingshuai Teach,http://www.xsteach.com/,,,"Training, Education, Tutoring",CHN,,
Avizia,http://aviziatech.com,http://www.linkedin.com/company/3127201,"Cory Costley, Luke Leininger, Mike Baird","Communications Infrastructure, Health and Wellness",USA,,
ShowingTime,http://www.showingtime.com/,http://www.linkedin.com/company/286118,,"Computers, Software",USA,,
Maimai,http://maimai.cn/,,Fan Lin,"Chat, Enterprises, Apps",CHN,,
SalvageSale,http://salvagesale.assetnation.com/,,,Marketplaces,USA,,
Collective Health,http://collectivehealth.com,http://www.linkedin.com/company/collectivehealth,"Rajaie Batniji, Ali Diab","Healthcare Services, Health Care Information Technology, Insurance, Analytics, Business Intelligence, Software, Health and Wellness, Health Care",USA,,
Platform9 Systems,http://www.platform9.com,http://www.linkedin.com/company/platform9-systems,"Bich Le, Madhura Maskasky",Enterprise Software,USA,,
Vyome Biosciences,http://vyome.in/,,,"Life Sciences, Biotechnology",IND,,
PlayerLync,http://www.playerlync.com/,http://www.linkedin.com/company/playerlync,"Robert Smith, Greg Menard, Bob Paulsen, Robert Smith",Information Security,USA,,
SOS Online Backup,http://www.sosonlinebackup.com/,http://www.linkedin.com/company/sos-online-backup,Ken Shaw,"Services, Information Technology, Cloud Data Services",USA,,
Leixir,http://leixirlabgroup.com,,Harmeet S. Bindra,"Dental, Manufacturing, Services, Information Technology, Health Care",,,
Studio Systems,http://www.getstudiosystem.com/,http://www.linkedin.com/company/366930,,"Television, Entertainment",USA,,
Playto,http://playto.org/,,"Ann Bridgewater, Verne Ho","Entertainment, Video Games, Games",HKG,,
Ring,https://ring.com,http://www.linkedin.com/company/ring,"Josh Roth, Mark Dillon, James Siminoff","Home Automation, Communities, Security, Hardware + Software, Consumer Electronics, Software, Technology",USA,,
Fastpoint Games,http://www.fastpoint.com/,,,"Technology, Games",USA,,
Portfolia,http://www.portfolia.com/,http://www.linkedin.com/company/portfolia,,Financial Services,USA,,
Degordian,http://www.degordian.com,http://www.linkedin.com/company/degordian,"Daniel Ackermann, Tomislav Grubi\u0161i\u0107","Performance Marketing, Advertising, Social Media",HRV,,
Skymet Weather Services,http://www.skymet.net/,http://www.linkedin.com/company/skymet-weather-services,,Environmental Innovation,IND,,
Ledbury,http://ledbury.com,http://www.linkedin.com/company/ledbury,"Paul Watson, Paul Trible","Mens Specific, Shopping, Retail",USA,,
Growl Media,http://growlmedia.com/,http://www.linkedin.com/company/growl-media,,E-Commerce,ARE,,
Improvonia,http://www.improvonia.com,http://www.linkedin.com/company/5018631,"Konstantin Zvereff, Jagmohan Bansal","Hospitality, Mobile Commerce, Restaurants, Mobile, Wholesale, E-Commerce",USA,,
Skyrobotic,http://www.skyrobotic.com,,,"Development Platforms, Manufacturing, Market Research",ITA,,
Memorado,http://www.memorado.com,http://www.linkedin.com/company/5043633,"Marius Luther, Marius Jeuck","Education, Games",DEU,,
Andrew Alliance,http://andrewalliance.com,http://www.linkedin.com/company/2683423,,"Robotics, Business Services, Life Sciences",CHE,,
Indus Insights,http://www.indusinsights.com/,http://www.linkedin.com/company/indus-insights,,E-Commerce,IND,,
Metanautix,http://metanautix.com,http://www.linkedin.com/company/metanautix,Theo Vassilakis,"Big Data Analytics, Analytics",USA,,
MemBlaze,http://memblaze.com,,Xuebing Yin,"Manufacturing, Hardware",CHN,,
Zealot Networks,http://zealotnetworks.com/,,"Chad Seymour, Conn Fishburn, Bob Vanech, Danny Zappin","Business Services, Digital Media, Media",USA,,
Ynsect,http://www.ynsect.com/,http://www.linkedin.com/company/ynsect,,"Nutraceutical, Nanotechnology, Biotechnology",,,
Everstring,http://everstring.com,http://www.linkedin.com/company/everstring-technology,Vincent Yang,Consumers,USA,,
Luma Resources,http://Lumaresources.com,,,,USA,,
Twizoo,http://www.twizoo.com,,"John Talbott, Madeline Parra","Reviews and Recommendations, Twitter Applications, Restaurants, Mobile",,,
Oh My Glasses,http://www.ohmyglasses.jp/,,,E-Commerce,JPN,,
Haha Pinche,http://www.hahapinche.com/,,,"Cars, Payments, Apps",CHN,,
IsoPlexis,http://isoplexis.com/,http://www.linkedin.com/company/isoplexis-inc-,Kara Brower,Biotechnology,USA,,
Helpling,http://www.helpling.de/,http://www.linkedin.com/company/helpling,"Philip Huffmann, Benedikt Franke","Curated Web, Service Providers, Home & Garden",DEU,,
Eaze,http://www.eazeup.com/,,Keith McCarty,"Cannabis, Mobile Commerce",USA,,
1006.tv,http://www.1006.tv/,,Wang Ning,"Media, Games",CHN,,
Horizon Oilfield Services,http://horizonofs.com/,,,"Water, Oil and Gas, Waste Management",,,
Skeleton Technologies,http://skeletontech.com,http://www.linkedin.com/company/skeleton-technologies-ltd.,,Manufacturing,EST,,
Edaixi,http://www.edaixi.com/,,Wenyong L,"China Internet, Services, Internet",CHN,,
Dianwoba,http://www.dianwoba.com/,,,"Local Search, Service Providers, Local, E-Commerce",CHN,,
Cold Genesys,http://coldgenesys.com/,https://www.linkedin.com/company/cold-genesys,Paul DeRidder,Biotechnology,USA,,
Bluegrass Vascular Technologies,http://bluegrassvascular.com/,,John Gurley,"Diabetes, Medical Devices, Medical",USA,,
Flexport,https://www.flexport.com/,http://www.linkedin.com/company/flexport,Ryan Petersen,"Shipping, Logistics, Enterprise 2.0, Shipping Broker Industry, Insurance, Supply Chain Management, Software Compliance, Enterprise Software",USA,,
Jet,http://www.jet.com/,http://www.linkedin.com/company/jet-com,"Mike Hanrahan, Nate Faust, Marc Lore","Online Shopping, Retail, E-Commerce",USA,,
Secusmart,http://www.secusmart.com/en,,,"Mobile Security, Security",DEU,,
Linas Matkasse,http://www.linasmatkasse.se,,,"Marketplaces, Groceries, Recipes",,,
LQ3 Pharmaceuticals,http://www.lq3pharma.com/,,,Biotechnology,USA,,
Avenida,http://www.avenida.com.ar,https://www.linkedin.com/company/avenida-com,"Alan Kraus, Fede Malek, Pablo Casarino, Santiago Bilinkis, Andy Freire","Online Shopping, Retail, E-Commerce",ARG,,
Emulate,http://emulatebio.com,,,"Chemicals, Agriculture, Medical",,,
ETC Education,http://www.educatablet.com/,,"Santiago Torres, Carlos Colmenares, Noraeden Mora","EdTech, Education",GBR,,
Peel-Works,http://peel-works.com,http://www.linkedin.com/company/peel-works,,Human Resources,IND,,
Trulymadly.com,http://trulymadly.com,,Hitesh Dhingra,Online Dating,,,
Mapi Pharma,http://www.mapi-pharma.com,http://www.linkedin.com/company/5229663,,Pharmaceuticals,ISR,,
Leevice,http://www.leevice.com,,Seitaro Arakaki,"Networking, High School Students",JPN,,
PakWheels.com,http://www.pakwheels.com,,"Muhammad Raza Saeed, Hanif Bhatti",Communities,PAK,,
ApplePie Capital,http://www.applepiecapital.com,http://www.linkedin.com/company/applepie-capital,"Steve Pelletier, Denise Thomas",Financial Services,USA,,
Vouch Financial,http://vouch.com,https://www.linkedin.com/company/vouch,"Hugh Olliphant, Sue Korn, Yee Lee",Financial Services,,,
"Anews, Inc.",http://www.anews.com,,,"News, Social Network Media, Blogging Platforms, Social Media",USA,,
Harpoon Medical,http://www.harpoonmedical.com/,http://www.linkedin.com/company/harpoon-medical-inc-,James Gammie,Medical Devices,USA,,
hovelstay.com,http://hovelstay.com/,http://www.linkedin.com/company/hovelstay,Michael Bolger,"Marketplaces, Startups, Hospitality, Online Travel, Travel, Adventure Travel, Travel & Tourism",USA,,
Appeon Corporation,http://www.appeon.com,http://www.linkedin.com/company/99031,Armeen Mazda,Enterprise Software,HKG,,
Checkr,https://checkr.com/,,"Jonathan Perichon, Daniel Yanisse","Startups, Developer APIs, Software, Legal",USA,,
Alert Media,http://www.alertmedia.com,http://www.linkedin.com/company/3582832,David Godwin,"Healthcare Services, Mass Customization, Services, Technology",USA,,
Lanetix,http://www.lanetix.com,http://www.linkedin.com/company/lanetix,"Natasha Oxenburgh, John Golob, Aaron Sasson, Troy Goode","Logistics, Business Productivity, CRM, Transportation",USA,,
Physiq,http://physiq.com,http://www.linkedin.com/company/vgbio,"Matt Pipke, Gary Conkright","Health Care, Health and Wellness",USA,,
Insureon,http://www.insureon.com/,http://www.linkedin.com/company/insureon,Jim Cochran,Insurance,USA,,
Trello,http://trello.com,,"Michael Pryor, Joel Spolsky","Apps, Project Management",USA,,
Hypori,http://www.hypori.com/,https://www.linkedin.com/company/4819761?trk=vsrp_companies_res_name&trkInfo=VSRPsearchId%3A1806371491420831959573%2CVSRPtargetId%3A4819761%2CVSRPcmpt%3Aprimary,"Brian Vetter, Justin Marston","Virtualization, Mobility, Software",USA,,
Handshake,http://www.handshake.com/,http://www.linkedin.com/company/handshake-corp,Glen Coates,"Sales Automation, B2B, SaaS",USA,,
Grouplend,http://www.grouplend.ca,http://www.linkedin.com/company/3629468,Kevin Sandh,"FinTech, Peer-to-Peer, Consumer Lending, Finance Technology",CAN,,
Telemedicine Solutions LLC,http://www.woundrounds.com/,http://www.linkedin.com/company/2117442,"Phil Sheridan, John Croghan","Health Care Information Technology, mHealth",USA,,
DriveWealth,http://www.drivewealth.com,http://www.linkedin.com/company/drivewealth,"Aric Rosenbaum, Robert Cortright","FinTech, Social Investing, Finance Technology, Wealth Management, Personal Finance, Financial Services",USA,,
Zest Health,http://www.zesthealth.com/,http://www.linkedin.com/company/zest-health,,Health and Wellness,USA,,
Bobobobo,http://www.bobobobo.com,https://www.linkedin.com/company/pt-bobobobo,Jimmy Akili,Internet,IDN,,
amcure,http://amcure.com,,,Biotechnology,DEU,,
Weimob,http://weimob.com,,Sun Taoyong,Social Network Media,CHN,,
Clarifai,http://clarifai.com/,,Matthew Zeiler,"Software, Image Recognition",USA,,
Appdra,http://appdra.com/,http://www.linkedin.com/company/appdra-software,,Software,IND,,
Meizu,http://meizu.com,https://www.linkedin.com/company/meizu,,"Android, Mobile Commerce, Hardware, Mobile",CHN,,
Synlogic,http://synlogictx.com/,,"Ankit Mahadevia, Jim Collins",Biotechnology,USA,,
Onevest,http://www.onevest.com/,http://www.linkedin.com/company/onevest,"Shahab Kaviani, Alejandro Cremades, Tanya Prive, Erick Brimen","Curated Web, Entrepreneur, Marketplaces, Finance Technology, Startups, B2B, Finance, Investment Management",USA,,
Framebridge,http://www.framebridge.com/,,Susan Tynan,"Home Decor, E-Commerce, Consumer Goods",USA,,
Stronghold Technology,http://www.strinita.com/,,,"Coffee, Business Services",KOR,,
FXTrip,http://www.fxtrip.com/,,,Travel,CHN,,
Campanda,http://www.campanda.com,,Chris M\xf6ller,"Travel & Tourism, Online Rental",DEU,,
eGym,http://my.egym.de/cms,,Philipp Roesch-Schlanderer,Fitness,DEU,,
Bolt Threads,http://www.boltthreads.com,https://www.linkedin.com/company/bolt-threads,"David Breslauer, Dan Widmaier","Manufacturing, Fashion, Consumer Goods",USA,,
Sindeo,http://www.sindeo.com,http://www.linkedin.com/company/3488835,"Christopher Hussain, Nick Stamos, Ori Zohar","Financial Services, Real Estate",USA,,
eShop Ventures,http://www.eshopventures.com/,http://www.linkedin.com/company/eshop-ventures,,Retail,ESP,,
Distelli,https://www.distelli.com,https://www.linkedin.com/company/distelli-inc,Rahul Singh,"Cloud Infrastructure, Cloud Computing, Enterprise Software, Developer Tools, SaaS",USA,,
GelSight,http://gelsight.com,http://www.linkedin.com/company/gelsight,,"Test and Measurement, Nanotechnology, Sensors, Aerospace",USA,,
Tracksmith,http://tracksmith.com/,http://www.linkedin.com/company/tracksmith,"Luke Scheybeler, Matt Taylor","Fashion, Lifestyle, E-Commerce",USA,,
Health Warrior,http://healthwarrior.com/,,"Nick Morris, Daniel Gluck, Shane Emmett",Specialty Foods,USA,,
MatterFab,http://matterfab.com/,https://www.linkedin.com/company/3791640,Matthew Burris,"Manufacturing, B2B, Hardware",USA,,
Sol Chip,http://www.sol-chip.com/,http://www.linkedin.com/company/sol-chip,"Rami Friedlander, Shani Keysar","Clean Technology, Semiconductors",ISR,,
OnCore Golf Technology,http://oncoregolf.com/,,,Sports,USA,,
Getui,http://www.igetui.com/,,Fang Yi,"Service Providers, Technology, Services",CHN,,
Edico Genome,http://www.edicogenome.com/,http://www.linkedin.com/company/edico-genome,Pieter van Rooyen,Biotechnology,USA,,
Trice Medical,http://tricemedical.com,,,"Health Diagnostics, Medical",USA,,
